0	0	-40.31710572	-2.833466626
0.05	-2.00712864	-40.49163865	-1.861145854
0.1	-4.049163865	-40.57890511	-0.365226307
0.15	-6.073745797	-40.51103119	0.802635982
0.2	-8.098327729	-40.46254983	1.292836482
0.25	-10.12290966	-40.35589082	1.14739238
0.3	-12.1300383	-40.32680199	0.544068689
0.35	-14.15462023	-40.31710572	0.199312292
0.4	-16.16174887	-40.31710572	0.070028643
0.45	-18.18633081	-40.31710572	0.156217742
0.5	-20.19345945	-40.30740945	0.328595939
0.55	-22.21804138	-40.2880169	0.52790823
0.6	-24.22517002	-40.22014298	0.183151835
0.65	-26.23229866	-40.27832063	-0.016160456
0.7	-28.25688059	-40.26862435	0.495587318
0.75	-30.26400923	-40.19105416	0.377077307
0.8	-32.27113787	-40.19105416	-0.333982758
0.85	-34.27826651	-40.26862435	-0.307048664
0.9	-36.30284844	-40.26862435	0.52790823
0.95	-38.30997708	-40.18135789	0.824183258
1	-40.31710572	-40.15226907	0.511747777
1.05	-42.32423436	-40.1425728	0.366303674
1.1	-44.331363	-40.13287652	0.511747777
1.15	-46.33849164	-40.1037877	0.824183254
1.2	-48.34562028	-40.01652124	0.527908225
1.25	-50.33529563	-40.01652124	-0.307048667
1.3	-52.34242427	-40.09409143	-0.333982759
1.35	-54.34955291	-40.09409143	0.377077307
1.4	-56.35668155	-40.01652124	0.4902005
1.45	-58.34635689	-40.00682497	-0.048481365
1.5	-60.35348553	-40.06500261	0.037707735
1.55	-62.36061417	-40.00682496	0.237020024
1.6	-64.35028952	-40.00682496	-0.01077364
1.65	-66.35741816	-40.05530633	0.479426857
1.7	-68.3645468	-39.96803987	1.045042821
1.75	-70.35422215	-39.88077341	0.479426864
1.8	-72.3438975	-39.92925478	-0.010773633
1.85	-74.35102614	-39.92925478	0.231633206
1.9	-76.34070148	-39.87107713	0.005386817
1.95	-78.33037683	-39.92925478	-0.193925474
2	-80.33750547	-39.92925478	0.199312293
2.05	-82.32718082	-39.87107713	0.037707733
2.1	-84.31685616	-39.92925478	-0.01077364
2.15	-86.3239848	-39.9195585	0.67335233
2.2	-88.31366015	-39.83229204	0.85111735
2.25	-90.3033355	-39.80320322	0.484813684
2.3	-92.29301085	-39.79350695	0.220859565
2.35	-94.28268619	-39.79350695	0.220859559
2.4	-96.27236154	-39.78381067	0.479426854
2.45	-98.26203689	-39.75472185	0.813409628
2.5	-100.2517122	-39.66745539	0.490200511
2.55	-102.2239343	-39.66745539	-0.48481368
2.6	-104.2136096	-39.75472185	-0.775701871
2.65	-106.203285	-39.78381067	-0.285501372
2.7	-108.1929603	-39.78381067	0.32859592
2.75	-110.1826357	-39.75472185	0.964240523
2.8	-112.172311	-39.65775912	0.996561456
2.85	-114.1445331	-39.62867029	0.511747778
2.9	-116.1342084	-39.61897402	0.193925474
2.95	-118.1064305	-39.61897402	0.070028636
3	-120.0961058	-39.61897402	0.156217727
3.05	-122.0683279	-39.60927775	0.32859592
3.1	-124.0580032	-39.5898852	0.522521426
3.15	-126.0302253	-39.52201128	0.150830955
3.2	-128.0024473	-39.58018893	-0.161604547
3.25	-129.9921227	-39.58018892	0.204699122
3.3	-131.9643447	-39.52201128	0.037707723
3.35	-133.9365668	-39.58018893	-0.010773665
3.4	-135.9262421	-39.57049265	0.673352306
3.45	-137.8984642	-39.48322619	0.851117344
