5;-246.4404904;-63.35545185;0.037707741
5.05;-249.6169896;-63.35545184;0.010773629
5.1;-252.7760356;-63.35545185;0.037707702
5.15;-255.9525348;-63.35545185;0.18853864
5.2;-259.1115808;-63.34575558;0.51174778
5.25;-262.28808;-63.31666675;0.996561481
5.3;-265.4471259;-63.21970402;0.969627389
5.35;-268.6061719;-63.19061519;0.36630368
5.4;-271.7652178;-63.19061519;-0.10234956
5.45;-274.9242638;-63.21000774;-0.301661865
5.5;-278.0833097;-63.26818539;0.328595921
5.55;-281.259809;-63.18091892;0.98040098
5.6;-284.4014016;-63.09365246;0.32859592
5.65;-287.5604476;-63.15183011;-0.301661828
5.7;-290.7194935;-63.17122265;-0.102349522
5.75;-293.8785395;-63.17122265;0.36630368
5.8;-297.0375854;-63.14213383;1.045042814
5.85;-300.1966313;-63.04517109;1.718395157
5.9;-303.338224;-63.01608227;4.745787285
5.95;-306.4972699;-62.87063816;16.04733286
6;-309.6388626;-62.11432882;42.76056664
6.05;-312.7979085;-59.28301693;83.21557491
6.1;-315.6951551;-53.65917823;121.0849103
6.15;-318.2258825;-46.43545438;143.3216978
6.2;-320.3551842;-38.62995411;148.2721842
6.25;-322.0830602;-30.99898677;136.7928735
6.3;-323.4269637;-24.25038033;108.8191241
6.35;-324.4218014;-19.54768762;69.17213868
6.4;-325.2595594;-17.51147016;33.04813262
6.45;-326.1147707;-16.97817511;11.91025609
6.5;-326.9525288;-16.83273101;2.978910712
6.55;-327.7902868;-16.89090865;0.296275042
6.6;-328.6454982;-16.89090865;0.247793682
6.65;-329.4832562;-16.832731;0.037707702
6.7;-330.3210142;-16.89090865;-0.010773685
6.75;-331.1762256;-16.88121238;0.667965508
6.8;-332.0139836;-16.79394592;0.813409635
6.85;-332.8517416;-16.76485709;0.296275044
6.9;-333.6894997;-16.76485709;-0.29088819
6.95;-334.5272577;-16.79394591;-0.775701865
7;-335.3650158;-16.88121237;-0.484813666
7.05;-336.2202271;-16.88121237;0.490200485
7.1;-337.0579851;-16.79394591;0.813409596
7.15;-337.8957432;-16.76485709;0.47404003
7.2;-338.7335012;-16.75516082;0.177765011
7.25;-339.5712593;-16.75516082;-8.88E-14
7.3;-340.4090173;-16.75516082;-0.177765011
7.35;-341.2467754;-16.76485709;-0.468653211
7.4;-342.0845334;-16.79394591;-0.775701867
7.45;-342.9222914;-16.88121237;-0.307048656
7.5;-343.7775028;-16.8715161;0.964240515
7.55;-344.6152608;-16.75516082;1.626819193
7.6;-345.4530188;-16.63880554;0.964240515
7.65;-346.2733236;-16.62910927;-0.307048653
7.7;-347.1110816;-16.71637573;-0.775701856
7.75;-347.9488397;-16.74546455;-0.463266365
7.8;-348.7865977;-16.75516082;-0.145444053
7.85;-349.6243558;-16.75516081;0.145444128
7.9;-350.4621138;-16.74546454;0.474040002
7.95;-351.2998718;-16.71637572;0.851117281
8;-352.1376299;-16.62910927;0.673352298
8.05;-352.9579346;-16.61941299;-0.016160439
8.1;-353.7956927;-16.67759063;0.005386863
8.15;-354.6334507;-16.61941299;0.053868215
8.2;-355.4537555;-16.62910926;-0.484813684
8.25;-356.2915135;-16.70667945;-0.339369586
8.3;-357.1292715;-16.70667945;0.517134597
8.35;-357.9670296;-16.61941299;0.781088703
8.4;-358.7873343;-16.59032417;0.29088817
8.45;-359.6250924;-16.59032417;-0.290888245
8.5;-360.4453971;-16.61941299;-0.775701883
8.55;-361.2831552;-16.70667945;-0.479426831
8.6;-362.1209132;-16.70667945;0.522521443
8.65;-362.9586712;-16.61941299;0.964240553
8.7;-363.778976;-16.58062789;0.797249142
8.75;-364.616734;-16.55153908;0.667965507
8.8;-365.4370388;-16.48366516;0.005386847
8.85;-366.2573435;-16.55153907;-0.630257758
8.9;-367.0951016;-16.58062789;-0.61409733
8.95;-367.9154063;-16.60971671;-0.49020053
9;-368.7531644;-16.66789436;0.296274989
9.05;-369.5909224;-16.5806279;1.007335082
9.1;-370.4112272;-16.49336143;0.474040058
9.15;-371.2315319;-16.5418428;-0.016160456
9.2;-372.0692899;-16.5418428;0.199312295
9.25;-372.8895947;-16.48366516;-0.140057253
9.3;-373.7098994;-16.55153907;-0.484813656
9.35;-374.5476575;-16.57093162;-0.140057291
9.4;-375.3679622;-16.57093162;0.360916815
9.45;-376.2057203;-16.5418428;0.964240515
9.5;-377.026025;-16.44488007;0.958853723
9.55;-377.8463298;-16.41579124;0.32859594
9.6;-378.6666345;-16.41579124;-0.28550139
9.65;-379.4869393;-16.44488007;-0.775701884
9.7;-380.307244;-16.53214653;-0.484813648
9.75;-381.1450021;-16.53214652;0.490200541
9.8;-381.9653068;-16.44488006;0.813409615
9.85;-382.7856115;-16.41579124;0.468653191
9.9;-383.6059163;-16.40609497;0.145444081
9.95;-384.426221;-16.40609497;-0.145444117
10;-385.2465258;-16.41579124;-0.46865323
10.05;-386.0668305;-16.44488007;-0.808022798
10.1;-386.8871353;-16.53214653;-0.452492737
10.15;-387.7248933;-16.53214652;0.673352373
10.2;-388.5451981;-16.43518379;1.287449653
10.25;-389.3655028;-16.37700615;1.287449625
10.3;-390.1858076;-16.28004341;0.673352326
10.35;-390.988659;-16.28004341;-0.452492764
10.4;-391.8089638;-16.36730988;-0.808022806
10.45;-392.6292685;-16.3963987;-0.47404004
10.5;-393.4495733;-16.40609497;-0.177765001
10.55;-394.269878;-16.40609497;2.81E-08
10.6;-395.0901828;-16.40609496;0.177765019
10.65;-395.9104875;-16.39639869;0.47404002
10.7;-396.7307923;-16.36730987;0.813409608
10.75;-397.551097;-16.28004341;0.495587304
10.8;-398.3539485;-16.28004341;-0.452492767
10.85;-399.1742532;-16.36730987;-0.630257756
10.9;-399.994558;-16.38670242;0.005386819
10.95;-400.8148627;-16.36730987;0.667965485
11;-401.6351675;-16.28004341;0.635644596
11.05;-402.4380189;-16.27034714;-0.016160455
11.1;-403.2583237;-16.32852478;0.03770772
11.15;-404.0786284;-16.27034714;0.199312305
11.2;-404.8814799;-16.27034714;-0.193925448
11.25;-405.7017846;-16.32852478;0.005386837
11.3;-406.5220894;-16.27034714;0.231633216
11.35;-407.3249408;-16.27034714;-0.010773647
11.4;-408.1452456;-16.31882851;0.474040028
11.45;-408.9655503;-16.23156204;1.007335066
11.5;-409.7684018;-16.14429558;0.296274991
11.55;-410.5712532;-16.20247323;-0.484813686
11.6;-411.391558;-16.23156205;-0.58177637
11.65;-412.1944094;-16.26065086;-0.484813622
11.7;-413.0147142;-16.3188285;0.296275035
11.75;-413.8350189;-16.23156204;1.007335048
11.8;-414.6378704;-16.14429558;0.474039994
11.85;-415.4407219;-16.19277695;-0.016160467
11.9;-416.2610266;-16.19277695;0.199312333
11.95;-417.0638781;-16.1345993;-0.140057253
12;-417.8667295;-16.20247322;-0.484813696
12.05;-418.6870343;-16.22186577;-0.14005729
12.1;-419.4898857;-16.22186577;0.355530044
12.15;-420.3101905;-16.19277695;0.931919621
12.2;-421.1130419;-16.09581421;0.808022786
12.25;-421.9158934;-16.07642167;-3.10E-10
12.3;-422.7187448;-16.09581421;-0.808022788
12.35;-423.5215963;-16.19277695;-0.926532812
12.4;-424.341901;-16.22186577;-0.317822337
12.45;-425.1447525;-16.22186577;0.323209094
12.5;-425.9650572;-16.19277695;0.96424057
12.55;-426.7679087;-16.09581421;0.996561519
12.6;-427.5707602;-16.06672539;0.511747815
12.65;-428.3736116;-16.05702911;0.183151812
12.7;-429.1764631;-16.05702912;0.005386772
12.75;-429.9793145;-16.05702912;-0.140057317
12.8;-430.782166;-16.06672539;-0.290888227
12.85;-431.5850174;-16.08611794;-0.339369588
12.9;-432.3878689;-16.14429559;0.323209129
12.95;-433.2081736;-16.05702912;0.980401027
13;-433.9935718;-15.96976266;0.323209132
13.05;-434.7964233;-16.0279403;-0.339369576
13.1;-435.5992747;-16.04733285;-0.29088819
13.15;-436.4021262;-16.05702912;-0.140057243
13.2;-437.2049776;-16.05702911;0.005386845
13.25;-438.0078291;-16.05702911;0.177764983
13.3;-438.8106805;-16.04733284;0.474039985
13.35;-439.613532;-16.01824403;0.81340958
13.4;-440.4163834;-15.93097757;0.490200502
13.45;-441.2017816;-15.93097756;-0.484813622
13.5;-442.0046331;-16.01824402;-0.775701839
13.55;-442.8074845;-16.04733284;-0.290888228
13.6;-443.610336;-16.04733284;0.296274974
13.65;-444.4131874;-16.01824403;0.81340958
13.7;-445.2160389;-15.93097757;0.667965513
13.75;-446.0014371;-15.92128129;-0.010773592
13.8;-446.8042885;-15.97945893;0.03770776
13.85;-447.60714;-15.92128129;0.199312268
13.9;-448.3925381;-15.92128129;-0.193925486
13.95;-449.1953896;-15.97945893;2.16E-08
14;-449.998241;-15.92128129;0.199312313
14.05;-450.7836392;-15.92128129;-0.15621774
14.1;-451.5864907;-15.97945893;0.183151831
14.15;-452.3893421;-15.91158501;0.667965508
14.2;-453.1747403;-15.88249619;0.619484119
14.25;-453.9775917;-15.85340738;0.490200485
14.3;-454.7629899;-15.79522973;-0.290888189
14.35;-455.5483881;-15.88249619;-0.969627344
14.4;-456.3512395;-15.96976266;-0.2908882
14.45;-457.154091;-15.91158501;0.490200497
14.5;-457.9394891;-15.88249619;0.614097302
14.55;-458.7423406;-15.85340738;0.635644594
14.6;-459.5277388;-15.78553346;0.032320939
14.65;-460.3131369;-15.85340737;-0.484813658
14.7;-461.1159884;-15.87279992;-0.317822311
14.75;-461.9013865;-15.88249619;-0.113123232
14.8;-462.704238;-15.8824962;0.156217718
14.85;-463.4896362;-15.87279992;0.506360987
14.9;-464.2924876;-15.8437111;0.996561501
14.95;-465.0778858;-15.74674836;0.964240542
15;-465.8632839;-15.71765954;0.323209093
15.05;-466.6486821;-15.71765954;-0.323209129
15.1;-467.4340803;-15.74674836;-0.958853713
15.15;-468.2194784;-15.8437111;-0.958853717
15.2;-469.0223299;-15.87279992;-0.323209139
15.25;-469.8077281;-15.87279992;0.323209113
15.3;-470.6105795;-15.8437111;0.964240552
15.35;-471.3959777;-15.74674836;0.996561463
15.4;-472.1813758;-15.71765954;0.511747796
15.45;-472.966774;-15.70796326;0.18853865
15.5;-473.7521722;-15.70796327;0.037707704
15.55;-474.5375703;-15.70796327;0.005386809
15.6;-475.3229685;-15.70796327;9.88E-09
15.65;-476.1083667;-15.70796327;2.62E-08
15.7;-476.8937648;-15.70796326;7.39E-13
15.75;-477.679163;-15.70796327;-2.62E-08
15.8;-478.4645611;-15.70796327;-9.88E-09
15.85;-479.2499593;-15.70796327;9.88E-09
15.9;-480.0353575;-15.70796327;2.62E-08
15.95;-480.8207556;-15.70796326;0.005386819
16;-481.6061538;-15.70796327;0.037707704
16.05;-482.391552;-15.70796327;0.183151822
16.1;-483.1769501;-15.698267;0.474040048
16.15;-483.9623483;-15.66917817;0.813409641
16.2;-484.7477464;-15.58191171;0.490200515
16.25;-485.5156913;-15.58191171;-0.484813686
16.3;-486.3010895;-15.66917817;-0.775701894
16.35;-487.0864876;-15.69826699;-0.285501378
16.4;-487.8718858;-15.69826699;0.32859593
16.45;-488.657284;-15.66917817;0.958853695
16.5;-489.4426821;-15.57221544;0.964240551
16.55;-490.210627;-15.54312662;0.360916879
16.6;-490.9960252;-15.54312661;-0.140057281
16.65;-491.76397;-15.56251916;-0.484813703
16.7;-492.5493682;-15.63039308;-0.145444126
16.75;-493.3347664;-15.57221544;0.1669914
16.8;-494.1027112;-15.57221544;-0.161604519
16.85;-494.8881094;-15.63039307;0.183151831
16.9;-495.6735076;-15.56251916;0.667965469
16.95;-496.4414524;-15.53343035;0.61948412
17;-497.2268506;-15.50434153;0.490200533
17.05;-497.9947955;-15.44616388;-0.290888172
17.1;-498.7627403;-15.53343034;-0.969627362
17.15;-499.5481385;-15.62069681;-0.290888208
17.2;-500.3335367;-15.56251916;0.490200505
17.25;-501.1014815;-15.53343034;0.619484136
17.3;-501.8868797;-15.50434152;0.667965479
17.35;-502.6548246;-15.43646761;0.183151793
17.4;-503.4227694;-15.49464525;-0.161604567
17.45;-504.2081676;-15.49464525;0.166991422
17.5;-504.9761125;-15.4364676;-0.145444072
17.55;-505.7440574;-15.50434152;-0.484813696
17.6;-506.5294555;-15.52373407;-0.14005729
17.65;-507.2974004;-15.52373407;0.360916863
17.7;-508.0827985;-15.49464525;0.964240534
17.75;-508.8507434;-15.39768251;0.958853713
17.8;-509.6186883;-15.36859369;0.328595948
17.85;-510.3866332;-15.36859369;-0.285501361
17.9;-511.154578;-15.39768251;-0.775701883
17.95;-511.9225229;-15.48494897;-0.484813712
18;-512.7079211;-15.48494898;0.490200494
18.05;-513.4758659;-15.39768251;0.813409662
18.1;-514.2438108;-15.36859369;0.474040074
18.15;-515.0117557;-15.35889741;0.18315181
18.2;-515.7797005;-15.35889742;0.037707685
18.25;-516.5476454;-15.35889742;-2.69E-08
18.3;-517.3155903;-15.35889742;-0.032320921
18.35;-518.0835352;-15.35889742;-0.1454441
18.4;-518.85148;-15.36859369;-0.29088819
18.45;-519.6194249;-15.38798624;-0.33936954
18.5;-520.3873698;-15.44616388;0.323209158
18.55;-521.1727679;-15.35889741;0.980400998
18.6;-521.9232595;-15.27163095;0.323209083
18.65;-522.6912044;-15.3298086;-0.339369613
18.7;-523.4591493;-15.34920115;-0.285501408
18.75;-524.2270941;-15.35889742;-0.107736379
18.8;-524.995039;-15.35889742;0.150830927
18.85;-525.7629839;-15.34920115;0.474040057
18.9;-526.5309287;-15.32011232;0.851117375
18.95;-527.2988736;-15.23284586;0.673352353
19;-528.0493652;-15.22314959;-0.016160456
19.05;-528.8173101;-15.28132723;1.25E-12
19.1;-529.5852549;-15.22314959;0.021547275
19.15;-530.3357465;-15.23284586;-0.635644622
19.2;-531.1036914;-15.32011232;-0.662578716
19.25;-531.8716363;-15.33950487;0.032320913
19.3;-532.6395811;-15.32011232;0.813409643
19.35;-533.407526;-15.22314959;0.931919657
19.4;-534.1580176;-15.19406076;0.355530043
19.45;-534.9259624;-15.19406076;-0.14005729
19.5;-535.676454;-15.21345331;-0.484813694
19.55;-536.4443989;-15.28132723;-0.145444108
19.6;-537.2123438;-15.22314959;0.166991383
19.65;-537.9628353;-15.22314959;-0.161604567
19.7;-538.7307802;-15.28132723;0.18315183
19.75;-539.4987251;-15.21345331;0.673352326
19.8;-540.2492167;-15.18436449;0.651805031
19.85;-541.0171615;-15.15527568;0.641031412
19.9;-541.7676531;-15.08740176;0.032320941
19.95;-542.5181447;-15.15527567;-0.484813648
20;-543.2860896;-15.17466822;-0.317822286
20.05;-544.0365811;-15.18436449;-0.118510014
20.1;-544.804526;-15.18436449;0.118509989
20.15;-545.5550176;-15.17466822;0.323209083
20.2;-546.3229625;-15.15527568;0.522521396
20.25;-547.073454;-15.08740176;0.150830947
20.3;-547.8239456;-15.1455794;-0.161604537
20.35;-548.5918905;-15.1455794;0.199312294
20.4;-549.3423821;-15.08740176;1.85E-09
20.45;-550.0928736;-15.1455794;-0.193925466
20.5;-550.8608185;-15.1455794;0.199312285
20.55;-551.6113101;-15.08740176;0.03770773
20.6;-552.3618017;-15.1455794;-0.010773635
20.65;-553.1297465;-15.13588312;0.667965505
20.7;-553.8802381;-15.04861666;0.813409613
20.75;-554.6307297;-15.01952784;0.296275038
20.8;-555.3812213;-15.01952784;-0.290888217
20.85;-556.1317129;-15.04861666;-0.775701914
20.9;-556.8822044;-15.13588313;-0.484813666
20.95;-557.6501493;-15.13588312;0.490200535
21;-558.4006409;-15.04861666;0.813409622
21.05;-559.1511325;-15.01952784;0.474040028
21.1;-559.901624;-15.00983157;0.183151841
21.15;-560.6521156;-15.00983156;0.037707722
21.2;-561.4026072;-15.00983157;0.00538679
21.25;-562.1530988;-15.00983157;-1.02E-08
21.3;-562.9035904;-15.00983157;0.005386829
21.35;-563.6540819;-15.00983157;0.037707758
21.4;-564.4045735;-15.00983156;0.18315184
21.45;-565.1550651;-15.00013529;0.474040029
21.5;-565.9055567;-14.97104647;0.813409625
21.55;-566.6560482;-14.88378001;0.490200506
21.6;-567.3890865;-14.88378001;-0.490200506
21.65;-568.1395781;-14.97104647;-0.808022806
21.7;-568.8900697;-15.00013529;-0.436332297
21.75;-569.6405613;-15.00983156;-3.61E-13
21.8;-570.3910528;-15.00013529;0.441719116
21.85;-571.1415444;-14.97104647;0.845730537
21.9;-571.892036;-14.88378001;0.673352345
21.95;-572.6250743;-14.87408374;-0.016160458
22;-573.3755659;-14.93226138;1.54E-09
22.05;-574.1260574;-14.87408374;0.021547284
22.1;-574.8590957;-14.88378001;-0.635644605
22.15;-575.6095873;-14.97104647;-0.662578696
22.2;-576.3600789;-14.99043902;0.032320894
22.25;-577.1105705;-14.97104647;0.818796406
22.3;-577.861062;-14.87408374;0.964240552
22.35;-578.5941003;-14.84499492;0.50097417
22.4;-579.3445919;-14.83529864;0.156217762
22.45;-580.0776302;-14.83529864;-0.113123189
22.5;-580.8281218;-14.84499491;-0.317822318
22.55;-581.5611601;-14.86438746;-0.484813713
22.6;-582.3116516;-14.93226138;0.032320883
22.65;-583.0621432;-14.86438747;0.641031432
22.7;-583.7951815;-14.83529864;0.646418269
22.75;-584.5456731;-14.80620982;0.641031431
22.8;-585.2787114;-14.73833591;0.032320922
22.85;-586.0117497;-14.80620982;-0.484813665
22.9;-586.7622412;-14.82560237;-0.317822292
22.95;-587.4952795;-14.83529864;-0.113123189
23;-588.2457711;-14.83529864;0.150830919
23.05;-588.9788094;-14.82560237;0.468653211
23.1;-589.729301;-14.79651355;0.818796415
23.15;-590.4623392;-14.70924709;0.522521396
23.2;-591.1953775;-14.70924709;-0.339369567
23.25;-591.9284158;-14.78681727;-0.484813667
23.3;-592.6789074;-14.79651355;0.048481367
23.35;-593.4119457;-14.73833591;-0.032320911
23.4;-594.144984;-14.79651355;-0.199312285
23.45;-594.8954755;-14.79651355;0.199312285
23.5;-595.6285138;-14.73833591;0.03770773
23.55;-596.3615521;-14.79651355;-0.010773637
23.6;-597.1120437;-14.78681727;0.673352317
23.65;-597.845082;-14.69955081;0.845730518
23.7;-598.5781203;-14.67046199;0.441719144
23.75;-599.3111586;-14.66076572;3.64E-08
23.8;-600.0441968;-14.67046199;-0.436332297
23.85;-600.7772351;-14.69955081;-0.808022842
23.9;-601.5102734;-14.78681728;-0.484813714
23.95;-602.260765;-14.78681728;0.522521446
24;-602.9938033;-14.69955081;0.958853769
24.05;-603.7268416;-14.66076571;0.764928244
24.1;-604.4598798;-14.6316769;0.522521381
24.15;-605.1929181;-14.57349925;-0.285501415
24.2;-605.9085031;-14.66076572;-0.969627372
24.25;-606.6589947;-14.74803218;-0.285501353
24.3;-607.392033;-14.68985453;0.522521454
24.35;-608.1250713;-14.66076571;0.764928245
24.4;-608.8581096;-14.62198062;0.958853705
24.45;-609.5911478;-14.53471416;0.522521399
24.5;-610.3067328;-14.53471416;-0.484813705
24.55;-611.0397711;-14.62198062;-0.813409643
24.6;-611.7728094;-14.65106945;-0.468653228
24.65;-612.5058477;-14.66076572;-0.145444083
24.7;-613.238886;-14.66076572;0.150830965
24.75;-613.9719243;-14.65106944;0.506360979
24.8;-614.7049626;-14.62198062;0.996561425
24.85;-615.4380008;-14.52501789;0.964240517
24.9;-616.1535858;-14.49592907;0.328595941
24.95;-616.8866241;-14.49592907;-0.285501393
25;-617.6022091;-14.52501789;-0.781088685
25.05;-618.3352474;-14.61228435;-0.517134567
25.1;-619.0682857;-14.61228435;0.339369556
25.15;-619.801324;-14.53471416;0.490200485
25.2;-620.516909;-14.52501789;-0.016160444
25.25;-621.2499472;-14.58319553;0.183151819
25.3;-621.9829855;-14.51532162;0.527908215
25.35;-622.6985705;-14.49592907;0.323209122
25.4;-623.4316088;-14.48623279;0.118509996
25.45;-624.1471938;-14.4862328;-0.118510007
25.5;-624.8802321;-14.49592907;-0.317822281
25.55;-625.5958171;-14.51532161;-0.490200494
25.6;-626.3288554;-14.58319553;-0.00538681
25.65;-627.0618937;-14.51532161;0.457879602
25.7;-627.7774787;-14.49592906;0.177765022
25.75;-628.5105169;-14.49592906;-0.14005729
25.8;-629.2261019;-14.51532161;-0.312435492
25.85;-629.9591402;-14.57349926;0.296275035
25.9;-630.6921785;-14.48623279;0.834956918
25.95;-631.4077635;-14.4086626;0.03770773
26;-632.1233485;-14.48623279;-0.641031451
26.05;-632.8563868;-14.56380298;0.215472726
26.1;-633.5894251;-14.47653652;1.308996928
26.15;-634.3050101;-14.36018124;1.10968465
26.2;-635.020595;-14.33109242;0.177765047
26.25;-635.73618;-14.35048496;-0.630257767
26.3;-636.451765;-14.43775142;-0.630257803
26.35;-637.1848033;-14.4474477;0.021547239
26.4;-637.9003883;-14.38927006;-2.81E-08
26.45;-638.6159733;-14.4474477;-0.016160439
26.5;-639.3490116;-14.43775142;0.673352373
26.55;-640.0645966;-14.35048496;0.851117355
26.6;-640.7801816;-14.32139614;0.479426856
26.65;-641.4957666;-14.31169987;0.18315186
26.7;-642.2113516;-14.31169986;0.037707751
26.75;-642.9269366;-14.31169986;0.005386799
26.8;-643.6425216;-14.31169987;-1.99E-08
26.85;-644.3581065;-14.31169987;2.47E-08
26.9;-645.0736915;-14.31169986;4.61E-08
26.95;-645.7892765;-14.31169986;4.70E-08

